date,rank,change,sing_id,subject,singer,rank_out_term,play_in_term,listen_in_term,play_total,listen_total
2020/02/27/12,101,16,89688529,십이월 이십오일의 고백,정승환,1,2170.0,70.0,12684293,1375193
2020/02/27/13,129,28,89688529,십이월 이십오일의 고백,정승환,1,2249.0,67.0,12686542,1375260
2020/02/27/14,107,22,89688529,십이월 이십오일의 고백,정승환,1,2465.0,66.0,12689007,1375326
2020/02/27/15,105,2,89688529,십이월 이십오일의 고백,정승환,1,2841.0,89.0,12691848,1375415
2020/02/27/16,115,10,89688529,십이월 이십오일의 고백,정승환,1,2758.0,73.0,12694606,1375488
2020/02/27/17,117,2,89688529,십이월 이십오일의 고백,정승환,1,2839.0,93.0,12697445,1375581
2020/02/27/18,116,1,89688529,십이월 이십오일의 고백,정승환,1,3043.0,90.0,12700488,1375671
2020/02/27/19,105,11,89688529,십이월 이십오일의 고백,정승환,1,3292.0,93.0,12703780,1375764
2020/02/27/20,141,36,89688529,십이월 이십오일의 고백,정승환,1,2785.0,93.0,12706565,1375857
2020/02/27/21,116,25,89688529,십이월 이십오일의 고백,정승환,1,2217.0,66.0,12708782,1375923
2020/02/27/22,135,19,89688529,십이월 이십오일의 고백,정승환,1,1833.0,78.0,12710615,1376001
2020/02/27/23,128,7,89688529,십이월 이십오일의 고백,정승환,1,1704.0,62.0,12712319,1376063
2020/02/28/0,115,13,89688529,십이월 이십오일의 고백,정승환,1,1478.0,46.0,12713797,1376109
2020/02/28/1,113,2,89688529,십이월 이십오일의 고백,정승환,1,1268.0,36.0,12715065,1376145
2020/02/28/2,113,2,89688529,십이월 이십오일의 고백,정승환,1,1136.0,30.0,12716201,1376175
2020/02/28/3,113,2,89688529,십이월 이십오일의 고백,정승환,1,1040.0,19.0,12717241,1376194
2020/02/28/4,113,2,89688529,십이월 이십오일의 고백,정승환,1,946.0,26.0,12718187,1376220
2020/02/28/5,113,2,89688529,십이월 이십오일의 고백,정승환,1,856.0,24.0,12719043,1376244
2020/02/28/6,113,2,89688529,십이월 이십오일의 고백,정승환,1,843.0,21.0,12719886,1376265
2020/02/28/7,104,9,89688529,십이월 이십오일의 고백,정승환,1,924.0,24.0,12720810,1376289
2020/02/28/8,110,6,89688529,십이월 이십오일의 고백,정승환,1,1698.0,49.0,12722508,1376338
2020/02/28/9,122,12,89688529,십이월 이십오일의 고백,정승환,1,2216.0,56.0,12724724,1376394
2020/02/28/10,119,3,89688529,십이월 이십오일의 고백,정승환,1,1768.0,58.0,12726492,1376452
2020/02/28/11,120,1,89688529,십이월 이십오일의 고백,정승환,1,1942.0,56.0,12728434,1376508
2020/02/28/12,103,17,89688529,십이월 이십오일의 고백,정승환,1,2214.0,66.0,12730648,1376574
2020/02/28/13,116,13,89688529,십이월 이십오일의 고백,정승환,1,2324.0,68.0,12732972,1376642
2020/02/28/14,104,12,89688529,십이월 이십오일의 고백,정승환,1,2411.0,56.0,12735383,1376698
2020/02/28/15,104,-,89688529,십이월 이십오일의 고백,정승환,1,2630.0,76.0,12738013,1376774
2020/02/28/16,110,6,89688529,십이월 이십오일의 고백,정승환,1,2688.0,85.0,12740701,1376859
2020/02/28/17,132,22,89688529,십이월 이십오일의 고백,정승환,1,2706.0,69.0,12743407,1376928
2020/02/28/18,122,10,89688529,십이월 이십오일의 고백,정승환,1,2771.0,76.0,12746178,1377004
2020/02/28/19,120,2,89688529,십이월 이십오일의 고백,정승환,1,1990.0,58.0,12748168,1377062
2020/02/28/20,105,15,89688529,십이월 이십오일의 고백,정승환,1,4360.0,134.0,12752528,1377196
2020/02/28/21,127,22,89688529,십이월 이십오일의 고백,정승환,1,2229.0,66.0,12754757,1377262
2020/02/28/22,121,6,89688529,십이월 이십오일의 고백,정승환,1,1855.0,52.0,12756612,1377314
2020/02/28/23,136,15,89688529,십이월 이십오일의 고백,정승환,1,1608.0,41.0,12758220,1377355
2020/02/29/0,129,7,89688529,십이월 이십오일의 고백,정승환,1,1389.0,45.0,12759609,1377400
2020/02/29/1,123,6,89688529,십이월 이십오일의 고백,정승환,1,1150.0,37.0,12760759,1377437
2020/02/29/2,123,6,89688529,십이월 이십오일의 고백,정승환,1,1095.0,33.0,12761854,1377470
2020/02/29/3,123,6,89688529,십이월 이십오일의 고백,정승환,1,903.0,31.0,12762757,1377501
2020/02/29/4,123,6,89688529,십이월 이십오일의 고백,정승환,1,876.0,19.0,12763633,1377520
2020/02/29/5,123,6,89688529,십이월 이십오일의 고백,정승환,1,751.0,17.0,12764384,1377537
2020/02/29/6,123,6,89688529,십이월 이십오일의 고백,정승환,1,762.0,18.0,12765146,1377555
2020/02/29/7,104,19,89688529,십이월 이십오일의 고백,정승환,1,818.0,16.0,12765964,1377571
2020/02/29/8,122,18,89688529,십이월 이십오일의 고백,정승환,1,959.0,31.0,12766923,1377602
2020/02/29/9,119,3,89688529,십이월 이십오일의 고백,정승환,1,1199.0,21.0,12768122,1377623
2020/02/29/10,123,4,89688529,십이월 이십오일의 고백,정승환,1,1506.0,63.0,12769628,1377686
2020/02/29/11,116,7,89688529,십이월 이십오일의 고백,정승환,1,1862.0,64.0,12771490,1377750
2020/02/29/12,120,4,89688529,십이월 이십오일의 고백,정승환,1,2136.0,76.0,12773626,1377826
2020/02/29/13,138,18,89688529,십이월 이십오일의 고백,정승환,1,2252.0,72.0,12775878,1377898
2020/02/29/14,139,1,89688529,십이월 이십오일의 고백,정승환,1,2409.0,75.0,12778287,1377973
2020/02/29/15,117,22,89688529,십이월 이십오일의 고백,정승환,1,2645.0,94.0,12780932,1378067
2020/02/29/16,123,6,89688529,십이월 이십오일의 고백,정승환,1,2634.0,78.0,12783566,1378145
2020/02/29/17,129,6,89688529,십이월 이십오일의 고백,정승환,1,2612.0,103.0,12786178,1378248
2020/02/29/18,130,1,89688529,십이월 이십오일의 고백,정승환,1,2702.0,99.0,12788880,1378347
2020/02/29/19,119,11,89688529,십이월 이십오일의 고백,정승환,1,2446.0,73.0,12791326,1378420
2020/02/29/20,126,7,89688529,십이월 이십오일의 고백,정승환,1,2260.0,67.0,12793586,1378487
2020/02/29/21,141,15,89688529,십이월 이십오일의 고백,정승환,1,1960.0,51.0,12795546,1378538
2020/02/29/22,138,3,89688529,십이월 이십오일의 고백,정승환,1,1736.0,53.0,12797282,1378591
2020/02/29/23,119,19,89688529,십이월 이십오일의 고백,정승환,1,1587.0,40.0,12798869,1378631
2020/03/01/0,140,21,89688529,십이월 이십오일의 고백,정승환,1,1224.0,44.0,12800093,1378675
2020/03/01/1,123,17,89688529,십이월 이십오일의 고백,정승환,1,1143.0,43.0,12801236,1378718
2020/03/01/2,123,17,89688529,십이월 이십오일의 고백,정승환,1,997.0,23.0,12802233,1378741
2020/03/01/3,123,17,89688529,십이월 이십오일의 고백,정승환,1,976.0,36.0,12803209,1378777
2020/03/01/4,123,17,89688529,십이월 이십오일의 고백,정승환,1,829.0,26.0,12804038,1378803
2020/03/01/5,123,17,89688529,십이월 이십오일의 고백,정승환,1,757.0,19.0,12804795,1378822
2020/03/01/6,123,17,89688529,십이월 이십오일의 고백,정승환,1,752.0,24.0,12805547,1378846
2020/03/01/7,88,35,89688529,십이월 이십오일의 고백,정승환,1,698.0,16.0,12806245,1378862
2020/03/01/8,107,19,89688529,십이월 이십오일의 고백,정승환,1,823.0,29.0,12807068,1378891
2020/03/01/9,89,18,89688529,십이월 이십오일의 고백,정승환,1,945.0,27.0,12808013,1378918
2020/03/01/10,138,49,89688529,십이월 이십오일의 고백,정승환,1,1182.0,53.0,12809195,1378971
2020/03/01/11,129,9,89688529,십이월 이십오일의 고백,정승환,1,1421.0,43.0,12810616,1379014
2020/03/01/12,129,-,89688529,십이월 이십오일의 고백,정승환,1,1693.0,51.0,12812309,1379065
2020/03/01/13,124,5,89688529,십이월 이십오일의 고백,정승환,1,1883.0,63.0,12814192,1379128
2020/03/01/14,136,12,89688529,십이월 이십오일의 고백,정승환,1,2006.0,77.0,12816198,1379205
2020/03/01/15,129,7,89688529,십이월 이십오일의 고백,정승환,1,2156.0,78.0,12818354,1379283
2020/03/01/16,113,16,89688529,십이월 이십오일의 고백,정승환,1,2347.0,78.0,12820701,1379361
2020/03/01/17,133,20,89688529,십이월 이십오일의 고백,정승환,1,2250.0,83.0,12822951,1379444
2020/03/01/18,114,19,89688529,십이월 이십오일의 고백,정승환,1,2178.0,76.0,12825129,1379520
2020/03/01/19,115,1,89688529,십이월 이십오일의 고백,정승환,1,2024.0,76.0,12827153,1379596
2020/03/01/20,134,19,89688529,십이월 이십오일의 고백,정승환,1,1948.0,61.0,12829101,1379657
2020/03/01/21,138,4,89688529,십이월 이십오일의 고백,정승환,1,1773.0,50.0,12830874,1379707
2020/03/01/22,141,3,89688529,십이월 이십오일의 고백,정승환,1,1507.0,49.0,12832381,1379756
2020/03/01/23,142,1,89688529,십이월 이십오일의 고백,정승환,1,1514.0,49.0,12833895,1379805
2020/03/02/0,120,22,89688529,십이월 이십오일의 고백,정승환,1,1291.0,41.0,12835186,1379846
2020/03/02/1,123,3,89688529,십이월 이십오일의 고백,정승환,1,1134.0,33.0,12836320,1379879
2020/03/02/2,123,3,89688529,십이월 이십오일의 고백,정승환,1,989.0,24.0,12837309,1379903
2020/03/02/3,123,3,89688529,십이월 이십오일의 고백,정승환,1,912.0,18.0,12838221,1379921
2020/03/02/4,123,3,89688529,십이월 이십오일의 고백,정승환,1,781.0,10.0,12839002,1379931
2020/03/02/5,123,3,89688529,십이월 이십오일의 고백,정승환,1,740.0,14.0,12839742,1379945
2020/03/02/6,123,3,89688529,십이월 이십오일의 고백,정승환,1,764.0,16.0,12840506,1379961
2020/03/02/7,125,2,89688529,십이월 이십오일의 고백,정승환,1,964.0,16.0,12841470,1379977
2020/03/02/8,135,10,89688529,십이월 이십오일의 고백,정승환,1,1702.0,47.0,12843172,1380024
2020/03/02/9,113,22,89688529,십이월 이십오일의 고백,정승환,1,2223.0,62.0,12845395,1380086
2020/03/02/10,134,21,89688529,십이월 이십오일의 고백,정승환,1,1707.0,52.0,12847102,1380138
2020/03/02/11,117,17,89688529,십이월 이십오일의 고백,정승환,1,1811.0,55.0,12848913,1380193
2020/03/02/12,105,12,89688529,십이월 이십오일의 고백,정승환,1,2065.0,63.0,12850978,1380256
2020/03/02/13,123,18,89688529,십이월 이십오일의 고백,정승환,1,2051.0,52.0,12853029,1380308
2020/03/02/14,132,9,89688529,십이월 이십오일의 고백,정승환,1,2276.0,63.0,12855305,1380371
2020/03/02/15,128,4,89688529,십이월 이십오일의 고백,정승환,1,2392.0,74.0,12857697,1380445
2020/03/02/16,134,6,89688529,십이월 이십오일의 고백,정승환,1,2471.0,58.0,12860168,1380503
2020/03/02/17,119,15,89688529,십이월 이십오일의 고백,정승환,1,2632.0,69.0,12862800,1380572
2020/03/02/18,122,3,89688529,십이월 이십오일의 고백,정승환,1,2684.0,75.0,12865484,1380647
2020/03/02/19,123,1,89688529,십이월 이십오일의 고백,정승환,1,2776.0,93.0,12868260,1380740
2020/03/02/20,132,9,89688529,십이월 이십오일의 고백,정승환,1,2566.0,95.0,12870826,1380835
2020/03/02/21,133,1,89688529,십이월 이십오일의 고백,정승환,1,2157.0,66.0,12872983,1380901
2020/03/02/22,151,18,89688529,십이월 이십오일의 고백,정승환,1,1705.0,50.0,12874688,1380951
2020/03/02/23,127,24,89688529,십이월 이십오일의 고백,정승환,1,1662.0,70.0,12876350,1381021
2020/03/03/0,127,-,89688529,십이월 이십오일의 고백,정승환,1,1372.0,50.0,12877722,1381071
2020/03/03/1,136,9,89688529,십이월 이십오일의 고백,정승환,1,1139.0,35.0,12878861,1381106
2020/03/03/2,136,9,89688529,십이월 이십오일의 고백,정승환,1,1047.0,21.0,12879908,1381127
2020/03/03/3,136,9,89688529,십이월 이십오일의 고백,정승환,1,898.0,27.0,12880806,1381154
2020/03/03/4,136,9,89688529,십이월 이십오일의 고백,정승환,1,772.0,22.0,12881578,1381176
2020/03/03/5,136,9,89688529,십이월 이십오일의 고백,정승환,1,753.0,14.0,12882331,1381190
2020/03/03/6,136,9,89688529,십이월 이십오일의 고백,정승환,1,707.0,13.0,12883038,1381203
2020/03/03/7,102,34,89688529,십이월 이십오일의 고백,정승환,1,946.0,33.0,12883984,1381236
2020/03/03/8,105,3,89688529,십이월 이십오일의 고백,정승환,1,1727.0,48.0,12885711,1381284
2020/03/03/9,113,8,89688529,십이월 이십오일의 고백,정승환,1,2164.0,62.0,12887875,1381346
2020/03/03/10,150,37,89688529,십이월 이십오일의 고백,정승환,1,1706.0,53.0,12889581,1381399
2020/03/03/11,123,27,89688529,십이월 이십오일의 고백,정승환,1,1850.0,59.0,12891431,1381458
2020/03/03/12,137,14,89688529,십이월 이십오일의 고백,정승환,1,2019.0,73.0,12893450,1381531
2020/03/03/13,126,11,89688529,십이월 이십오일의 고백,정승환,1,2056.0,69.0,12895506,1381600
2020/03/03/14,119,7,89688529,십이월 이십오일의 고백,정승환,1,2281.0,81.0,12897787,1381681
2020/03/03/15,129,10,89688529,십이월 이십오일의 고백,정승환,1,2428.0,79.0,12900215,1381760
2020/03/03/16,113,16,89688529,십이월 이십오일의 고백,정승환,1,2558.0,85.0,12902773,1381845
2020/03/03/17,121,8,89688529,십이월 이십오일의 고백,정승환,1,2689.0,95.0,12905462,1381940
2020/03/03/18,123,2,89688529,십이월 이십오일의 고백,정승환,1,2762.0,79.0,12908224,1382019
2020/03/03/19,145,22,89688529,십이월 이십오일의 고백,정승환,1,2857.0,95.0,12911081,1382114
2020/03/03/20,139,6,89688529,십이월 이십오일의 고백,정승환,1,2636.0,93.0,12913717,1382207
2020/03/03/21,156,17,89688529,십이월 이십오일의 고백,정승환,1,2231.0,69.0,12915948,1382276
2020/03/03/22,142,14,89688529,십이월 이십오일의 고백,정승환,1,1863.0,68.0,12917811,1382344
2020/03/03/23,140,2,89688529,십이월 이십오일의 고백,정승환,1,1685.0,62.0,12919496,1382406
2020/03/04/0,121,19,89688529,십이월 이십오일의 고백,정승환,1,1438.0,49.0,12920934,1382455
2020/03/04/1,141,20,89688529,십이월 이십오일의 고백,정승환,1,1150.0,43.0,12922084,1382498
2020/03/04/2,141,20,89688529,십이월 이십오일의 고백,정승환,1,1000.0,25.0,12923084,1382523
2020/03/04/3,141,20,89688529,십이월 이십오일의 고백,정승환,1,954.0,26.0,12924038,1382549
2020/03/04/4,141,20,89688529,십이월 이십오일의 고백,정승환,1,855.0,24.0,12924893,1382573
2020/03/04/5,141,20,89688529,십이월 이십오일의 고백,정승환,1,761.0,20.0,12925654,1382593
2020/03/04/6,141,20,89688529,십이월 이십오일의 고백,정승환,1,754.0,17.0,12926408,1382610
2020/03/04/7,130,11,89688529,십이월 이십오일의 고백,정승환,1,956.0,27.0,12927364,1382637
2020/03/04/8,124,6,89688529,십이월 이십오일의 고백,정승환,1,1668.0,47.0,12929032,1382684
2020/03/04/9,140,16,89688529,십이월 이십오일의 고백,정승환,1,2154.0,77.0,12931186,1382761
2020/03/04/10,143,3,89688529,십이월 이십오일의 고백,정승환,1,1680.0,42.0,12932866,1382803
2020/03/04/11,125,18,89688529,십이월 이십오일의 고백,정승환,1,1882.0,67.0,12934748,1382870
2020/03/04/12,118,7,89688529,십이월 이십오일의 고백,정승환,1,2116.0,40.0,12936864,1382910
2020/03/04/13,138,20,89688529,십이월 이십오일의 고백,정승환,1,2128.0,68.0,12938992,1382978
2020/03/04/14,124,14,89688529,십이월 이십오일의 고백,정승환,1,2366.0,80.0,12941358,1383058
2020/03/04/15,136,12,89688529,십이월 이십오일의 고백,정승환,1,2394.0,68.0,12943752,1383126
2020/03/04/16,132,4,89688529,십이월 이십오일의 고백,정승환,1,2414.0,52.0,12946166,1383178
2020/03/04/17,122,10,89688529,십이월 이십오일의 고백,정승환,1,2683.0,89.0,12948849,1383267
2020/03/04/18,144,22,89688529,십이월 이십오일의 고백,정승환,1,2653.0,76.0,12951502,1383343
2020/03/04/19,137,7,89688529,십이월 이십오일의 고백,정승환,1,3080.0,83.0,12954582,1383426
2020/03/04/20,125,12,89688529,십이월 이십오일의 고백,정승환,1,2661.0,64.0,12957243,1383490
2020/03/04/21,132,7,89688529,십이월 이십오일의 고백,정승환,1,2103.0,79.0,12959346,1383569
2020/03/04/22,145,13,89688529,십이월 이십오일의 고백,정승환,1,1795.0,47.0,12961141,1383616
2020/03/04/23,126,19,89688529,십이월 이십오일의 고백,정승환,1,1681.0,62.0,12962822,1383678
2020/03/05/0,125,1,89688529,십이월 이십오일의 고백,정승환,1,1336.0,56.0,12964158,1383734
2020/03/05/1,130,5,89688529,십이월 이십오일의 고백,정승환,1,1082.0,38.0,12965240,1383772
2020/03/05/2,130,5,89688529,십이월 이십오일의 고백,정승환,1,983.0,38.0,12966223,1383810
2020/03/05/3,130,5,89688529,십이월 이십오일의 고백,정승환,1,893.0,26.0,12967116,1383836
2020/03/05/4,130,5,89688529,십이월 이십오일의 고백,정승환,1,759.0,20.0,12967875,1383856
2020/03/05/5,130,5,89688529,십이월 이십오일의 고백,정승환,1,703.0,19.0,12968578,1383875
2020/03/05/6,130,5,89688529,십이월 이십오일의 고백,정승환,1,781.0,13.0,12969359,1383888
2020/03/05/7,134,4,89688529,십이월 이십오일의 고백,정승환,1,870.0,20.0,12970229,1383908
2020/03/05/8,115,19,89688529,십이월 이십오일의 고백,정승환,1,1616.0,58.0,12971845,1383966
2020/03/05/9,122,7,89688529,십이월 이십오일의 고백,정승환,1,2132.0,57.0,12973977,1384023
2020/03/05/10,141,19,89688529,십이월 이십오일의 고백,정승환,1,1681.0,55.0,12975658,1384078
2020/03/05/11,120,21,89688529,십이월 이십오일의 고백,정승환,1,1830.0,54.0,12977488,1384132
2020/03/05/12,126,6,89688529,십이월 이십오일의 고백,정승환,1,1988.0,62.0,12979476,1384194
2020/03/05/13,143,17,89688529,십이월 이십오일의 고백,정승환,1,1944.0,65.0,12981420,1384259
2020/03/05/14,132,11,89688529,십이월 이십오일의 고백,정승환,1,2133.0,91.0,12983553,1384350
2020/03/05/15,136,4,89688529,십이월 이십오일의 고백,정승환,1,2329.0,77.0,12985882,1384427
2020/03/05/16,138,2,89688529,십이월 이십오일의 고백,정승환,1,2383.0,68.0,12988265,1384495
2020/03/05/17,114,24,89688529,십이월 이십오일의 고백,정승환,1,2528.0,107.0,12990793,1384602
2020/03/05/18,126,12,89688529,십이월 이십오일의 고백,정승환,1,2719.0,65.0,12993512,1384667
2020/03/05/19,123,3,89688529,십이월 이십오일의 고백,정승환,1,2810.0,81.0,12996322,1384748
2020/03/05/20,130,7,89688529,십이월 이십오일의 고백,정승환,1,2564.0,74.0,12998886,1384822
2020/03/05/21,151,21,89688529,십이월 이십오일의 고백,정승환,1,2045.0,66.0,13000931,1384888
2020/03/05/22,137,14,89688529,십이월 이십오일의 고백,정승환,1,1682.0,67.0,13002613,1384955
2020/03/05/23,134,3,89688529,십이월 이십오일의 고백,정승환,1,1535.0,50.0,13004148,1385005
2020/03/06/0,124,10,89688529,십이월 이십오일의 고백,정승환,1,1307.0,51.0,13005455,1385056
2020/03/06/1,146,22,89688529,십이월 이십오일의 고백,정승환,1,1010.0,36.0,13006465,1385092
2020/03/06/2,146,22,89688529,십이월 이십오일의 고백,정승환,1,931.0,29.0,13007396,1385121
2020/03/06/3,146,22,89688529,십이월 이십오일의 고백,정승환,1,826.0,23.0,13008222,1385144
2020/03/06/4,146,22,89688529,십이월 이십오일의 고백,정승환,1,785.0,23.0,13009007,1385167
2020/03/06/5,146,22,89688529,십이월 이십오일의 고백,정승환,1,688.0,17.0,13009695,1385184
2020/03/06/6,146,22,89688529,십이월 이십오일의 고백,정승환,1,711.0,17.0,13010406,1385201
2020/03/06/7,96,50,89688529,십이월 이십오일의 고백,정승환,1,878.0,25.0,13011284,1385226
2020/03/06/8,127,31,89688529,십이월 이십오일의 고백,정승환,1,1543.0,53.0,13012827,1385279
2020/03/06/9,125,2,89688529,십이월 이십오일의 고백,정승환,1,1992.0,58.0,13014819,1385337
2020/03/06/10,127,2,89688529,십이월 이십오일의 고백,정승환,1,1581.0,57.0,13016400,1385394
2020/03/06/11,116,11,89688529,십이월 이십오일의 고백,정승환,1,1888.0,66.0,13018288,1385460
2020/03/06/12,129,13,89688529,십이월 이십오일의 고백,정승환,1,1964.0,72.0,13020252,1385532
2020/03/06/13,126,3,89688529,십이월 이십오일의 고백,정승환,1,2002.0,70.0,13022254,1385602
2020/03/06/14,144,18,89688529,십이월 이십오일의 고백,정승환,1,2240.0,61.0,13024494,1385663
2020/03/06/15,117,27,89688529,십이월 이십오일의 고백,정승환,1,2530.0,85.0,13027024,1385748
2020/03/06/16,135,18,89688529,십이월 이십오일의 고백,정승환,1,2437.0,75.0,13029461,1385823
2020/03/06/17,133,2,89688529,십이월 이십오일의 고백,정승환,1,2550.0,96.0,13032011,1385919
2020/03/06/18,130,3,89688529,십이월 이십오일의 고백,정승환,1,2833.0,80.0,13034844,1385999
2020/03/06/19,136,6,89688529,십이월 이십오일의 고백,정승환,1,3066.0,96.0,13037910,1386095
2020/03/06/20,155,19,89688529,십이월 이십오일의 고백,정승환,1,2616.0,79.0,13040526,1386174
2020/03/06/21,162,7,89688529,십이월 이십오일의 고백,정승환,1,2111.0,88.0,13042637,1386262
2020/03/06/22,154,8,89688529,십이월 이십오일의 고백,정승환,1,1700.0,72.0,13044337,1386334
2020/03/06/23,152,2,89688529,십이월 이십오일의 고백,정승환,1,1508.0,68.0,13045845,1386402
2020/03/07/0,153,1,89688529,십이월 이십오일의 고백,정승환,1,1168.0,49.0,13047013,1386451
2020/03/07/1,146,7,89688529,십이월 이십오일의 고백,정승환,1,1087.0,42.0,13048100,1386493
2020/03/07/2,146,7,89688529,십이월 이십오일의 고백,정승환,1,934.0,37.0,13049034,1386530
2020/03/07/3,146,7,89688529,십이월 이십오일의 고백,정승환,1,858.0,31.0,13049892,1386561
2020/03/07/4,146,7,89688529,십이월 이십오일의 고백,정승환,1,739.0,22.0,13050631,1386583
2020/03/07/5,146,7,89688529,십이월 이십오일의 고백,정승환,1,725.0,27.0,13051356,1386610
2020/03/07/6,146,7,89688529,십이월 이십오일의 고백,정승환,1,694.0,17.0,13052050,1386627
2020/03/07/7,99,47,89688529,십이월 이십오일의 고백,정승환,1,758.0,17.0,13052808,1386644
2020/03/07/8,142,43,89688529,십이월 이십오일의 고백,정승환,1,872.0,30.0,13053680,1386674
2020/03/07/9,145,3,89688529,십이월 이십오일의 고백,정승환,1,1081.0,36.0,13054761,1386710
2020/03/07/10,139,6,89688529,십이월 이십오일의 고백,정승환,1,1378.0,54.0,13056139,1386764
2020/03/07/11,147,8,89688529,십이월 이십오일의 고백,정승환,1,1773.0,77.0,13057912,1386841
2020/03/07/12,151,4,89688529,십이월 이십오일의 고백,정승환,1,1908.0,68.0,13059820,1386909
2020/03/07/13,155,4,89688529,십이월 이십오일의 고백,정승환,1,2003.0,68.0,13061823,1386977
2020/03/07/14,156,1,89688529,십이월 이십오일의 고백,정승환,1,2286.0,84.0,13064109,1387061
2020/03/07/15,159,3,89688529,십이월 이십오일의 고백,정승환,1,2370.0,83.0,13066479,1387144
2020/03/07/16,159,-,89688529,십이월 이십오일의 고백,정승환,1,2451.0,91.0,13068930,1387235
2020/03/07/17,156,3,89688529,십이월 이십오일의 고백,정승환,1,2476.0,80.0,13071406,1387315
2020/03/07/18,129,27,89688529,십이월 이십오일의 고백,정승환,1,2507.0,90.0,13073913,1387405
2020/03/07/19,143,14,89688529,십이월 이십오일의 고백,정승환,1,2369.0,70.0,13076282,1387475
2020/03/07/20,141,2,89688529,십이월 이십오일의 고백,정승환,1,2109.0,78.0,13078391,1387553
2020/03/07/21,170,29,89688529,십이월 이십오일의 고백,정승환,1,1800.0,62.0,13080191,1387615
2020/03/07/22,173,3,89688529,십이월 이십오일의 고백,정승환,1,1708.0,80.0,13081899,1387695
2020/03/07/23,154,19,89688529,십이월 이십오일의 고백,정승환,1,1153.0,49.0,13083052,1387744
2020/03/08/0,158,4,89688529,십이월 이십오일의 고백,정승환,1,1096.0,40.0,13084148,1387784
2020/03/08/1,155,3,89688529,십이월 이십오일의 고백,정승환,1,1058.0,38.0,13085206,1387822
2020/03/08/2,155,3,89688529,십이월 이십오일의 고백,정승환,1,879.0,26.0,13086085,1387848
2020/03/08/3,155,3,89688529,십이월 이십오일의 고백,정승환,1,810.0,16.0,13086895,1387864
2020/03/08/4,155,3,89688529,십이월 이십오일의 고백,정승환,1,722.0,26.0,13087617,1387890
2020/03/08/5,155,3,89688529,십이월 이십오일의 고백,정승환,1,662.0,21.0,13088279,1387911
2020/03/08/6,155,3,89688529,십이월 이십오일의 고백,정승환,1,611.0,18.0,13088890,1387929
2020/03/08/7,120,35,89688529,십이월 이십오일의 고백,정승환,1,628.0,15.0,13089518,1387944
2020/03/08/8,88,32,89688529,십이월 이십오일의 고백,정승환,1,684.0,28.0,13090202,1387972
2020/03/08/9,128,40,89688529,십이월 이십오일의 고백,정승환,1,842.0,28.0,13091044,1388000
2020/03/08/10,133,5,89688529,십이월 이십오일의 고백,정승환,1,1044.0,50.0,13092088,1388050
2020/03/08/11,152,19,89688529,십이월 이십오일의 고백,정승환,1,1357.0,39.0,13093445,1388089
2020/03/08/12,147,5,89688529,십이월 이십오일의 고백,정승환,1,1583.0,62.0,13095028,1388151
2020/03/08/13,154,7,89688529,십이월 이십오일의 고백,정승환,1,1764.0,72.0,13096792,1388223
2020/03/08/14,169,15,89688529,십이월 이십오일의 고백,정승환,1,1923.0,80.0,13098715,1388303
2020/03/08/15,172,3,89688529,십이월 이십오일의 고백,정승환,1,2019.0,77.0,13100734,1388380
2020/03/08/16,175,3,89688529,십이월 이십오일의 고백,정승환,1,2206.0,98.0,13102940,1388478
2020/03/08/17,161,14,89688529,십이월 이십오일의 고백,정승환,1,2212.0,92.0,13105152,1388570
2020/03/08/18,159,2,89688529,십이월 이십오일의 고백,정승환,1,2173.0,83.0,13107325,1388653
2020/03/08/19,167,8,89688529,십이월 이십오일의 고백,정승환,1,2048.0,77.0,13109373,1388730
2020/03/08/20,171,4,89688529,십이월 이십오일의 고백,정승환,1,1860.0,62.0,13111233,1388792
2020/03/08/21,170,1,89688529,십이월 이십오일의 고백,정승환,1,1732.0,54.0,13112965,1388846
2020/03/08/22,167,3,89688529,십이월 이십오일의 고백,정승환,1,1557.0,63.0,13114522,1388909
2020/03/08/23,146,21,89688529,십이월 이십오일의 고백,정승환,1,1469.0,57.0,13115991,1388966
2020/03/09/0,163,17,89688529,십이월 이십오일의 고백,정승환,1,1155.0,52.0,13117146,1389018
2020/03/09/1,147,16,89688529,십이월 이십오일의 고백,정승환,1,951.0,35.0,13118097,1389053
2020/03/09/2,147,16,89688529,십이월 이십오일의 고백,정승환,1,848.0,31.0,13118945,1389084
2020/03/09/3,147,16,89688529,십이월 이십오일의 고백,정승환,1,720.0,26.0,13119665,1389110
2020/03/09/4,147,16,89688529,십이월 이십오일의 고백,정승환,1,637.0,19.0,13120302,1389129
2020/03/09/5,147,16,89688529,십이월 이십오일의 고백,정승환,1,609.0,14.0,13120911,1389143
2020/03/09/6,147,16,89688529,십이월 이십오일의 고백,정승환,1,642.0,20.0,13121553,1389163
2020/03/09/7,140,7,89688529,십이월 이십오일의 고백,정승환,1,900.0,25.0,13122453,1389188
2020/03/09/8,154,14,89688529,십이월 이십오일의 고백,정승환,1,1470.0,54.0,13123923,1389242
2020/03/09/9,140,14,89688529,십이월 이십오일의 고백,정승환,1,1993.0,74.0,13125916,1389316
2020/03/09/10,136,4,89688529,십이월 이십오일의 고백,정승환,1,1546.0,60.0,13127462,1389376
2020/03/09/11,158,22,89688529,십이월 이십오일의 고백,정승환,1,1714.0,64.0,13129176,1389440
