sing_id,artist_name,artist_url,유형,국적,장르,데뷔
89688529,정승환,https://music.bugs.co.kr/artist/80213200?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,
89613039,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89682091,염따,https://music.bugs.co.kr/artist/80020206?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2006.0
89682091,딥플로우,https://music.bugs.co.kr/artist/80009274?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2007.0
89682091,팔로알토(Paloalto),https://music.bugs.co.kr/artist/8008012?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2004.0
89682091,TheQuiett,https://music.bugs.co.kr/artist/33303?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2005.0
89682091,사이먼도미닉,https://music.bugs.co.kr/artist/80009273?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2007.0
89678583,다비치,https://music.bugs.co.kr/artist/80041466?wl_ref=S_ab_01_02,듀오(여성),대한민국,발라드,2008.0
89602794,Sing2Piano,https://music.bugs.co.kr/artist/8705792?wl_ref=S_ab_01_02,,,팝,
89558702,노을,https://music.bugs.co.kr/artist/37709?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2002.0
89598605,마마무(Mamamoo),https://music.bugs.co.kr/artist/80177857?wl_ref=S_ab_01_02,그룹(여성),대한민국,"댄스/팝,알앤비/소울",
89671315,김나영,https://music.bugs.co.kr/artist/80173310?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2014.0
89671315,양다일,https://music.bugs.co.kr/artist/80110772?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2011.0
89530447,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89382909,AKMU(악뮤),https://music.bugs.co.kr/artist/80141499?wl_ref=S_ab_01_02,듀오(혼성),대한민국,"댄스/팝,포크/어쿠스틱,발라드,락/메탈",2013.0
89320910,장범준,https://music.bugs.co.kr/artist/80110450?wl_ref=S_ab_01_02,솔로(남성),대한민국,락/메탈,2011.0
89572801,바이브,https://music.bugs.co.kr/artist/13277?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2002.0
89380047,임재현,https://music.bugs.co.kr/artist/20031632?wl_ref=S_ab_01_02,솔로(남성),대한민국,"인디,발라드",
89612642,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89655988,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89435292,송하예,https://music.bugs.co.kr/artist/80151950?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,OST",2013.0
89058209,마크툽(MAKTUB),https://music.bugs.co.kr/artist/80109484?wl_ref=S_ab_01_02,솔로(남성),대한민국,"인디,알앤비/소울",2011.0
89353654,전상근,https://music.bugs.co.kr/artist/8064811?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,
89296790,폴킴(PaulKim),https://music.bugs.co.kr/artist/80178689?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2014.0
89493648,MC몽,https://music.bugs.co.kr/artist/60904?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,1999.0
89682435,길구봉구,https://music.bugs.co.kr/artist/80079873?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2013.0
89613037,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89421300,장덕철,https://music.bugs.co.kr/artist/80216977?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2015.0
89497741,태연(TAEYEON),https://music.bugs.co.kr/artist/80026437?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2007.0
89671631,창모(CHANGMO),https://music.bugs.co.kr/artist/80189299?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2014.0
88915147,송하예,https://music.bugs.co.kr/artist/80151950?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,OST",2013.0
87928158,Anne-Marie(앤마리),https://music.bugs.co.kr/artist/80206415?wl_ref=S_ab_01_02,솔로(여성),영국,"팝,일렉트로닉",2013.0
89690944,Crush,https://music.bugs.co.kr/artist/80142603?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2012.0
88729142,HYNN(박혜원),https://music.bugs.co.kr/artist/20073083?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
87840106,폴킴(PaulKim),https://music.bugs.co.kr/artist/80178689?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2014.0
89119858,황인욱,https://music.bugs.co.kr/artist/20041592?wl_ref=S_ab_01_02,솔로(남성),,발라드,2017.0
89671045,박진영,https://music.bugs.co.kr/artist/15252?wl_ref=S_ab_01_02,솔로(남성),대한민국,댄스/팝,1994.0
89275179,거미,https://music.bugs.co.kr/artist/37724?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2003.0
82975165,AlphaTraxx,https://music.bugs.co.kr/artist/9063758?wl_ref=S_ab_01_02,,,팝,
88336380,폴킴(PaulKim),https://music.bugs.co.kr/artist/80178689?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2014.0
89357134,볼빨간사춘기,https://music.bugs.co.kr/artist/80210668?wl_ref=S_ab_01_02,솔로(여성),대한민국,인디,
88261335,임재현,https://music.bugs.co.kr/artist/20031632?wl_ref=S_ab_01_02,솔로(남성),대한민국,"인디,발라드",
89613038,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
88987356,먼데이키즈(MondayKiz),https://music.bugs.co.kr/artist/80013501?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2005.0
88773173,방탄소년단,https://music.bugs.co.kr/artist/80079394?wl_ref=S_ab_01_02,그룹(남성),대한민국,랩/힙합,2013.0
89414953,폴킴(PaulKim),https://music.bugs.co.kr/artist/80178689?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2014.0
89339699,V.O.S.,https://music.bugs.co.kr/artist/80000080?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2004.0
89528874,황인욱,https://music.bugs.co.kr/artist/20041592?wl_ref=S_ab_01_02,솔로(남성),,발라드,2017.0
82146674,BelleHits,https://music.bugs.co.kr/artist/11569061?wl_ref=S_ab_01_02,,,"팝,알앤비/소울",
88727092,BillieEilish(빌리아일리시),https://music.bugs.co.kr/artist/8584120?wl_ref=S_ab_01_02,솔로(여성),미국,팝,
89349559,케이시,https://music.bugs.co.kr/artist/80225898?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2015.0
89126578,ShawnMendes(션멘데스),https://music.bugs.co.kr/artist/80196428?wl_ref=S_ab_01_02,솔로(남성),캐나다,팝,
89690945,Crush,https://music.bugs.co.kr/artist/80142603?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2012.0
89655989,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89613040,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89649871,에이오에이(AOA),https://music.bugs.co.kr/artist/80132659?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2012.0
89095473,장혜진,https://music.bugs.co.kr/artist/5835?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,1991.0
89095473,윤민수(바이브),https://music.bugs.co.kr/artist/8008514?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",2002.0
89655996,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89346569,휘인(WheeIn),https://music.bugs.co.kr/artist/80177862?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2014.0
87538989,Sing2Piano,https://music.bugs.co.kr/artist/8705792?wl_ref=S_ab_01_02,,,팝,
89238855,태연(TAEYEON),https://music.bugs.co.kr/artist/80026437?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2007.0
89586709,HYNN(박혜원),https://music.bugs.co.kr/artist/20073083?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
80897960,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89655991,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89378658,TWICE(트와이스),https://music.bugs.co.kr/artist/80249916?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2015.0
89655994,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
88709300,태연(TAEYEON),https://music.bugs.co.kr/artist/80026437?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2007.0
89655995,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89655990,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89674570,V.O.S.,https://music.bugs.co.kr/artist/80000080?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2004.0
89655993,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89655992,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
89322907,닐로(Nilo),https://music.bugs.co.kr/artist/80247150?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2015.0
89493649,MC몽,https://music.bugs.co.kr/artist/60904?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,1999.0
89554784,Zion.T,https://music.bugs.co.kr/artist/80085859?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2011.0
89493651,MC몽,https://music.bugs.co.kr/artist/60904?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,1999.0
89059750,창모(CHANGMO),https://music.bugs.co.kr/artist/80189299?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2014.0
89059750,HashSwan,https://music.bugs.co.kr/artist/80207985?wl_ref=S_ab_01_02,솔로,대한민국,랩/힙합,
89059750,ASHISLAND,https://music.bugs.co.kr/artist/20054240?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,
89059750,김효은,https://music.bugs.co.kr/artist/80266351?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,
89636332,다이나믹듀오,https://music.bugs.co.kr/artist/65291?wl_ref=S_ab_01_02,듀오(남성),대한민국,랩/힙합,2004.0
88281290,Lauv(라우브),https://music.bugs.co.kr/artist/80286124?wl_ref=S_ab_01_02,솔로(남성),미국,팝,2015.0
88947057,다비치,https://music.bugs.co.kr/artist/80041466?wl_ref=S_ab_01_02,듀오(여성),대한민국,발라드,2008.0
87506735,AlanWalker(알렌워커),https://music.bugs.co.kr/artist/80255459?wl_ref=S_ab_01_02,솔로(남성),노르웨이,일렉트로닉,2012.0
89148225,벤,https://music.bugs.co.kr/artist/80093826?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
88707240,장범준,https://music.bugs.co.kr/artist/80110450?wl_ref=S_ab_01_02,솔로(남성),대한민국,락/메탈,2011.0
89431271,헤이즈(Heize),https://music.bugs.co.kr/artist/80178434?wl_ref=S_ab_01_02,솔로(여성),대한민국,"랩/힙합,알앤비/소울",2014.0
88703035,AlanWalker(알렌워커),https://music.bugs.co.kr/artist/80255459?wl_ref=S_ab_01_02,솔로(남성),노르웨이,일렉트로닉,2012.0
88703035,SabrinaCarpenter(사브리나카펜터),https://music.bugs.co.kr/artist/80172356?wl_ref=S_ab_01_02,솔로(여성),미국,팝,
88703035,Farruko,https://music.bugs.co.kr/artist/80142640?wl_ref=S_ab_01_02,솔로(남성),푸에르토리코,"팝,월드뮤직",
88501296,케이시,https://music.bugs.co.kr/artist/80225898?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2015.0
89059621,김나영,https://music.bugs.co.kr/artist/80173310?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2014.0
89693976,Halsey(할시),https://music.bugs.co.kr/artist/80230076?wl_ref=S_ab_01_02,솔로(여성),미국,팝,
89693976,SUGA,https://music.bugs.co.kr/artist/80180882?wl_ref=S_ab_01_02,솔로(남성),대한민국,팝,2013.0
89693976,방탄소년단,https://music.bugs.co.kr/artist/80079394?wl_ref=S_ab_01_02,그룹(남성),대한민국,랩/힙합,2013.0
89310681,펀치(Punch),https://music.bugs.co.kr/artist/8059652?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,알앤비/소울",2014.0
89520184,펀치(Punch),https://music.bugs.co.kr/artist/8059652?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,알앤비/소울",2014.0
89690942,Crush,https://music.bugs.co.kr/artist/80142603?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2012.0
86380457,폴킴(PaulKim),https://music.bugs.co.kr/artist/80178689?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2014.0
87957296,벤,https://music.bugs.co.kr/artist/80093826?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
86100727,에이치코드(H:Code),https://music.bugs.co.kr/artist/20011214?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2016.0
89690612,머쉬베놈(MUSHVENOM),https://music.bugs.co.kr/artist/20090743?wl_ref=S_ab_01_02,솔로(남성),대한민국,"인디,랩/힙합",
87034188,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89238786,10CM,https://music.bugs.co.kr/artist/80067149?wl_ref=S_ab_01_02,솔로(남성),대한민국,포크/어쿠스틱,2010.0
88074702,숀(SHAUN),https://music.bugs.co.kr/artist/80119634?wl_ref=S_ab_01_02,솔로(남성),대한민국,일렉트로닉,2010.0
89690946,Crush,https://music.bugs.co.kr/artist/80142603?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2012.0
88686378,잔나비,https://music.bugs.co.kr/artist/80188909?wl_ref=S_ab_01_02,그룹(남성),대한민국,락/메탈,2014.0
89675402,기리보이,https://music.bugs.co.kr/artist/80114466?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2011.0
87628996,양다일,https://music.bugs.co.kr/artist/80110772?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2011.0
89696753,카더가든,https://music.bugs.co.kr/artist/80153142?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2013.0
89290483,벤,https://music.bugs.co.kr/artist/80093826?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
89374289,Sing2Piano,https://music.bugs.co.kr/artist/8705792?wl_ref=S_ab_01_02,,,팝,
89378490,이해리,https://music.bugs.co.kr/artist/80041588?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2008.0
88323996,Sing2Piano,https://music.bugs.co.kr/artist/8705792?wl_ref=S_ab_01_02,,,팝,
89369155,펀치(Punch),https://music.bugs.co.kr/artist/8059652?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,알앤비/소울",2014.0
86941521,방탄소년단,https://music.bugs.co.kr/artist/80079394?wl_ref=S_ab_01_02,그룹(남성),대한민국,랩/힙합,2013.0
89688528,정승환,https://music.bugs.co.kr/artist/80213200?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,
89391731,지코,https://music.bugs.co.kr/artist/80069449?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2011.0
86925465,AcidTears,https://music.bugs.co.kr/artist/10886126?wl_ref=S_ab_01_02,,,"메탈,OST",
88824340,TWICE(트와이스),https://music.bugs.co.kr/artist/80249916?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2015.0
88286541,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
89395022,첸(CHEN),https://music.bugs.co.kr/artist/80120273?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2012.0
89669339,폴킴(PaulKim),https://music.bugs.co.kr/artist/80178689?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2014.0
88511064,엔플라잉(N.Flying),https://music.bugs.co.kr/artist/80230321?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,락/메탈",2015.0
88715422,송이한,https://music.bugs.co.kr/artist/20058171?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2018.0
87752744,Anne-Marie(앤마리),https://music.bugs.co.kr/artist/80206415?wl_ref=S_ab_01_02,솔로(여성),영국,"팝,일렉트로닉",2013.0
89258787,ITZY(있지),https://music.bugs.co.kr/artist/80327433?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2019.0
89678631,황치열,https://music.bugs.co.kr/artist/80020677?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2006.0
89408689,이우,https://music.bugs.co.kr/artist/20068088?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,
87512697,닐로(Nilo),https://music.bugs.co.kr/artist/80247150?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2015.0
87730738,정승환,https://music.bugs.co.kr/artist/80213200?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,
86868163,GiuseppeCorcella,https://music.bugs.co.kr/artist/10840910?wl_ref=S_ab_01_02,,,OST,
89623205,신예영,https://music.bugs.co.kr/artist/80267940?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
89226517,이우,https://music.bugs.co.kr/artist/20068088?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,
88510820,엠씨더맥스(M.CtheMAX),https://music.bugs.co.kr/artist/32585?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2002.0
86432095,MikePerry(마이크페리),https://music.bugs.co.kr/artist/80149273?wl_ref=S_ab_01_02,솔로,스웨덴,일렉트로닉,
89690952,Crush,https://music.bugs.co.kr/artist/80142603?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2012.0
81657574,성시경,https://music.bugs.co.kr/artist/2946?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",1999.0
81657574,박효신,https://music.bugs.co.kr/artist/1876?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",1999.0
81657574,이석훈,https://music.bugs.co.kr/artist/80043328?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2008.0
81657574,서인국,https://music.bugs.co.kr/artist/80060642?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2009.0
81657574,VIXX(빅스),https://music.bugs.co.kr/artist/80127088?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2012.0
88504833,청하,https://music.bugs.co.kr/artist/80259080?wl_ref=S_ab_01_02,솔로(여성),대한민국,댄스/팝,2016.0
89545653,현아,https://music.bugs.co.kr/artist/80057265?wl_ref=S_ab_01_02,솔로(여성),대한민국,댄스/팝,2009.0
88352905,ArianaGrande(아리아나그란데),https://music.bugs.co.kr/artist/80117591?wl_ref=S_ab_01_02,솔로(여성),미국,팝,2013.0
87998685,볼빨간사춘기,https://music.bugs.co.kr/artist/80210668?wl_ref=S_ab_01_02,솔로(여성),대한민국,인디,
89675403,기리보이,https://music.bugs.co.kr/artist/80114466?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2011.0
86868102,에일리(Ailee),https://music.bugs.co.kr/artist/80120704?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2012.0
88510821,엠씨더맥스(M.CtheMAX),https://music.bugs.co.kr/artist/32585?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2002.0
88773174,방탄소년단,https://music.bugs.co.kr/artist/80079394?wl_ref=S_ab_01_02,그룹(남성),대한민국,랩/힙합,2013.0
89671630,창모(CHANGMO),https://music.bugs.co.kr/artist/80189299?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2014.0
88194599,방탄소년단,https://music.bugs.co.kr/artist/80079394?wl_ref=S_ab_01_02,그룹(남성),대한민국,랩/힙합,2013.0
85433670,KaraokePro,https://music.bugs.co.kr/artist/8156209?wl_ref=S_ab_01_02,,,팝,
87315030,황인욱,https://music.bugs.co.kr/artist/20041592?wl_ref=S_ab_01_02,솔로(남성),,발라드,2017.0
88728543,첸(CHEN),https://music.bugs.co.kr/artist/80120273?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2012.0
87271938,멜로망스(MeloMance),https://music.bugs.co.kr/artist/80223033?wl_ref=S_ab_01_02,듀오(남성),대한민국,"인디,발라드",2015.0
89276181,청하,https://music.bugs.co.kr/artist/80259080?wl_ref=S_ab_01_02,솔로(여성),대한민국,댄스/팝,2016.0
89664509,김세정,https://music.bugs.co.kr/artist/80259078?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2016.0
88559277,ArianaGrande(아리아나그란데),https://music.bugs.co.kr/artist/80117591?wl_ref=S_ab_01_02,솔로(여성),미국,팝,2013.0
88607738,ITZY(있지),https://music.bugs.co.kr/artist/80327433?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2019.0
87101034,2017BillboardMasters,https://music.bugs.co.kr/artist/10584849?wl_ref=S_ab_01_02,,,팝,
88295011,양다일,https://music.bugs.co.kr/artist/80110772?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2011.0
89126699,청하,https://music.bugs.co.kr/artist/80259080?wl_ref=S_ab_01_02,솔로(여성),대한민국,댄스/팝,2016.0
89188183,멜로망스(MeloMance),https://music.bugs.co.kr/artist/80223033?wl_ref=S_ab_01_02,듀오(남성),대한민국,"인디,발라드",2015.0
89357135,볼빨간사춘기,https://music.bugs.co.kr/artist/80210668?wl_ref=S_ab_01_02,솔로(여성),대한민국,인디,
88732246,볼빨간사춘기,https://music.bugs.co.kr/artist/80210668?wl_ref=S_ab_01_02,솔로(여성),대한민국,인디,
88244288,임한별,https://music.bugs.co.kr/artist/80090784?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2008.0
89064462,기리보이,https://music.bugs.co.kr/artist/80114466?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2011.0
88557156,폴킴(PaulKim),https://music.bugs.co.kr/artist/80178689?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",2014.0
89683627,임한별,https://music.bugs.co.kr/artist/80090784?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2008.0
88316432,케이윌,https://music.bugs.co.kr/artist/80013575?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2007.0
88251225,바이브,https://music.bugs.co.kr/artist/13277?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2002.0
85803478,AndresEspinosa,https://music.bugs.co.kr/artist/8296069?wl_ref=S_ab_01_02,,,팝,
88353726,노을,https://music.bugs.co.kr/artist/37709?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2002.0
89382910,AKMU(악뮤),https://music.bugs.co.kr/artist/80141499?wl_ref=S_ab_01_02,듀오(혼성),대한민국,"댄스/팝,포크/어쿠스틱,발라드,락/메탈",2013.0
89148273,디오(D.O.),https://music.bugs.co.kr/artist/80203317?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2012.0
89523985,허각,https://music.bugs.co.kr/artist/80079594?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2010.0
89647585,강다니엘(KANGDANIEL),https://music.bugs.co.kr/artist/80288422?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,알앤비/소울",2017.0
87579522,장덕철,https://music.bugs.co.kr/artist/80216977?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2015.0
82689882,GabrielaAssis,https://music.bugs.co.kr/artist/10155861?wl_ref=S_ab_01_02,,,팝,
88353506,TWICE(트와이스),https://music.bugs.co.kr/artist/80249916?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2015.0
89165593,윤하(Younha/ユンナ),https://music.bugs.co.kr/artist/80010025?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2004.0
88890308,박효신,https://music.bugs.co.kr/artist/1876?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",1999.0
87463712,볼빨간사춘기,https://music.bugs.co.kr/artist/80210668?wl_ref=S_ab_01_02,솔로(여성),대한민국,인디,
89588395,헤이즈(Heize),https://music.bugs.co.kr/artist/80178434?wl_ref=S_ab_01_02,솔로(여성),대한민국,"랩/힙합,알앤비/소울",2014.0
89257070,헤이즈(Heize),https://music.bugs.co.kr/artist/80178434?wl_ref=S_ab_01_02,솔로(여성),대한민국,"랩/힙합,알앤비/소울",2014.0
88611219,화사(HwaSa),https://music.bugs.co.kr/artist/80177861?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,알앤비/소울",2014.0
88234302,정승환,https://music.bugs.co.kr/artist/80213200?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,
84861691,HitTheButtonKaraoke,https://music.bugs.co.kr/artist/8279504?wl_ref=S_ab_01_02,,,팝,
89310925,송하예,https://music.bugs.co.kr/artist/80151950?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,OST",2013.0
89391733,지코,https://music.bugs.co.kr/artist/80069449?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2011.0
88707238,장범준,https://music.bugs.co.kr/artist/80110450?wl_ref=S_ab_01_02,솔로(남성),대한민국,락/메탈,2011.0
89330736,선미,https://music.bugs.co.kr/artist/80022186?wl_ref=S_ab_01_02,솔로(여성),대한민국,댄스/팝,2007.0
89696606,뱃사공,https://music.bugs.co.kr/artist/80192494?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,
89227703,김나영,https://music.bugs.co.kr/artist/80173310?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2014.0
88421579,벤,https://music.bugs.co.kr/artist/80093826?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
86978532,2017BillboardMasters,https://music.bugs.co.kr/artist/10584849?wl_ref=S_ab_01_02,,,팝,
88253990,임창정,https://music.bugs.co.kr/artist/1958?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",1995.0
89214000,먼데이키즈(MondayKiz),https://music.bugs.co.kr/artist/80013501?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2005.0
89214000,펀치(Punch),https://music.bugs.co.kr/artist/8059652?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,알앤비/소울",2014.0
89254457,강다니엘(KANGDANIEL),https://music.bugs.co.kr/artist/80288422?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,알앤비/소울",2017.0
89333459,Crush,https://music.bugs.co.kr/artist/80142603?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2012.0
